fieldid priority
825 10.0
853 10.0
738 9.0
774 9.0
806 9.0
697 9.0
678 8.0
631 8.0
582 8.0
531 8.0
652 8.0
479 8.0
402 8.0
351 8.0
301 8.0
274 8.0
252 8.0
226 8.0
452 8.0
206 8.0
849 8.0
761 8.0
852 8.0
795 8.0
850 8.0
325 7.0
851 7.0
427 7.0
555 7.0
376 6.0
721 6.0
605 6.0
505 5.0
722 4.0
796 4.0
604 4.0
848 4.0
504 4.0
375 3.0
826 2.0
428 2.0
833 2.0
453 1.0
832 1.0
773 1.0
866 1.0
867 1.0
