fieldid priority
694 10.0
552 9.0
804 9.0
579 9.0
794 9.0
528 8.0
424 8.0
649 8.0
399 8.0
676 8.0
476 8.0
348 8.0
501 8.0
298 8.0
449 8.0
271 8.0
249 8.0
824 8.0
223 8.0
825 7.0
830 7.0
831 7.0
204 7.0
849 7.0
850 7.0
601 6.0
628 6.0
372 6.0
720 6.0
759 6.0
736 6.0
322 5.0
851 5.0
772 5.0
719 5.0
760 4.0
848 4.0
321 4.0
602 3.0
629 3.0
805 3.0
373 3.0
795 3.0
250 2.0
203 2.0
735 2.0
580 1.0
675 1.0
829 1.0
425 1.0
502 1.0
