fieldid priority
396 5.0
823 5.0
692 5.0
345 5.0
770 5.0
268 5.0
802 5.0
525 5.0
473 5.0
576 4.0
549 4.0
421 4.0
599 4.0
626 4.0
848 4.0
673 4.0
498 4.0
717 4.0
849 4.0
733 4.0
824 4.0
829 4.0
828 4.0
793 4.0
295 4.0
247 4.0
369 3.0
827 3.0
577 3.0
319 3.0
792 3.0
647 3.0
758 3.0
318 3.0
718 3.0
370 2.0
646 2.0
674 2.0
734 2.0
757 2.0
801 2.0
825 2.0
246 2.0
422 1.0
397 1.0
447 1.0
472 1.0
499 1.0
803 1.0
