fieldid priority
864 10.0
874 8.0
748 8.0
236 8.0
259 8.0
285 8.0
309 8.0
437 8.0
462 8.0
488 8.0
515 8.0
590 8.0
615 8.0
663 8.0
638 8.0
765 8.0
815 8.0
848 8.0
784 8.0
840 8.0
826 8.0
860 7.0
335 7.0
360 7.0
385 7.0
411 7.0
212 7.0
539 7.0
565 7.0
798 7.0
684 7.0
707 7.0
873 6.0
726 6.0
727 5.0
859 5.0
237 5.0
386 3.0
783 3.0
863 3.0
841 2.0
359 1.0
213 1.0
