fieldid priority
691 5.0
267 5.0
828 5.0
395 5.0
446 5.0
823 5.0
757 5.0
524 5.0
792 5.0
576 4.0
848 4.0
625 4.0
598 4.0
646 4.0
548 4.0
717 4.0
472 4.0
294 4.0
497 4.0
246 4.0
801 4.0
827 4.0
716 3.0
847 3.0
829 3.0
318 3.0
369 3.0
420 3.0
824 3.0
822 3.0
802 3.0
849 3.0
733 3.0
575 3.0
732 3.0
673 3.0
770 3.0
769 3.0
672 3.0
317 2.0
368 2.0
549 2.0
793 2.0
396 2.0
421 2.0
692 2.0
498 2.0
345 1.0
756 1.0
295 1.0
645 1.0
