fieldid priority
735 5.0
719 5.0
830 5.0
551 5.0
824 5.0
475 5.0
448 4.0
527 4.0
423 4.0
849 4.0
398 4.0
347 4.0
628 4.0
648 4.0
675 4.0
850 4.0
759 4.0
772 4.0
794 4.0
803 4.0
297 4.0
825 4.0
270 4.0
500 4.0
321 3.0
320 3.0
371 3.0
249 3.0
248 3.0
578 3.0
600 3.0
804 3.0
829 3.0
848 3.0
449 2.0
501 2.0
424 2.0
372 2.0
601 2.0
627 2.0
771 2.0
793 2.0
579 2.0
399 1.0
