fieldid priority
848 10.0
861 9.0
826 9.0
816 9.0
213 8.0
361 8.0
541 8.0
863 8.0
639 8.0
664 8.0
685 8.0
387 8.0
727 8.0
749 8.0
765 8.0
516 8.0
785 8.0
798 8.0
286 8.0
260 8.0
238 8.0
862 8.0
489 8.0
337 7.0
310 7.0
413 7.0
438 7.0
463 7.0
864 7.0
567 7.0
591 7.0
709 7.0
616 6.0
841 6.0
842 5.0
617 5.0
860 4.0
750 3.0
464 2.0
412 2.0
817 2.0
847 2.0
490 1.0
540 1.0
