fieldid priority
736 10.0
629 9.0
805 9.0
720 9.0
760 9.0
831 9.0
580 8.0
502 8.0
450 8.0
425 8.0
400 8.0
676 8.0
373 8.0
349 8.0
322 8.0
299 8.0
272 8.0
250 8.0
224 8.0
602 8.0
204 8.0
850 8.0
695 8.0
849 8.0
825 8.0
851 7.0
553 7.0
529 7.0
650 7.0
824 6.0
794 6.0
795 6.0
477 5.0
848 4.0
694 4.0
476 4.0
677 3.0
830 3.0
832 3.0
804 3.0
528 3.0
552 3.0
649 3.0
852 2.0
826 1.0
298 1.0
271 1.0
223 1.0
205 1.0
