fieldid priority
247 5.0
693 5.0
319 5.0
758 5.0
269 5.0
674 5.0
793 5.0
647 5.0
346 5.0
296 5.0
577 5.0
829 5.0
370 4.0
526 4.0
849 4.0
397 4.0
499 4.0
422 4.0
626 4.0
734 4.0
718 4.0
447 4.0
771 4.0
802 4.0
824 4.0
828 4.0
848 4.0
770 3.0
803 3.0
823 3.0
550 3.0
825 3.0
473 3.0
268 2.0
248 2.0
850 2.0
474 2.0
599 2.0
627 2.0
692 2.0
794 2.0
827 2.0
525 1.0
733 1.0
295 1.0
759 1.0
673 1.0
