fieldid priority
805 11.0
760 9.0
299 8.0
695 8.0
720 8.0
851 8.0
629 8.0
477 8.0
425 8.0
580 8.0
553 8.0
349 8.0
400 8.0
529 8.0
825 8.0
272 8.0
250 8.0
831 8.0
224 8.0
450 8.0
849 8.0
850 8.0
650 8.0
502 7.0
736 7.0
795 7.0
677 6.0
373 6.0
323 6.0
602 6.0
794 5.0
824 5.0
205 5.0
204 5.0
852 4.0
676 4.0
832 4.0
848 4.0
603 3.0
374 3.0
322 3.0
503 2.0
737 2.0
426 1.0
721 1.0
773 1.0
804 1.0
826 1.0
830 1.0
630 1.0
