fieldid priority
864 9.0
859 9.0
798 8.0
814 8.0
707 8.0
488 8.0
461 8.0
436 8.0
638 8.0
765 8.0
783 8.0
385 8.0
589 8.0
514 8.0
662 8.0
840 8.0
848 8.0
308 8.0
284 8.0
259 8.0
236 8.0
873 8.0
874 8.0
539 7.0
684 7.0
411 7.0
359 7.0
335 7.0
565 7.0
212 7.0
614 7.0
826 7.0
726 7.0
747 7.0
764 5.0
872 4.0
815 4.0
637 3.0
462 3.0
860 3.0
797 2.0
875 2.0
309 1.0
615 1.0
863 1.0
865 1.0
748 1.0
