fieldid priority
873 9.0
706 8.0
359 8.0
662 8.0
589 8.0
565 8.0
514 8.0
747 8.0
436 8.0
798 8.0
814 8.0
826 8.0
385 8.0
848 8.0
859 8.0
308 8.0
864 8.0
259 8.0
236 8.0
874 8.0
334 7.0
637 7.0
411 7.0
461 7.0
487 7.0
284 7.0
539 7.0
614 7.0
212 7.0
726 7.0
783 7.0
684 7.0
840 7.0
872 6.0
707 6.0
764 6.0
765 6.0
638 5.0
839 4.0
335 3.0
860 3.0
797 3.0
488 3.0
875 3.0
815 2.0
863 1.0
865 1.0
879 1.0
