fieldid priority
868 9.0
762 8.0
228 8.0
302 8.0
327 8.0
377 8.0
404 8.0
429 8.0
454 8.0
506 8.0
557 8.0
583 8.0
867 8.0
654 8.0
679 8.0
740 8.0
207 8.0
776 8.0
796 8.0
866 8.0
825 8.0
632 7.0
833 7.0
722 7.0
699 7.0
253 7.0
606 7.0
276 7.0
808 7.0
849 7.0
532 7.0
481 6.0
834 5.0
848 5.0
353 5.0
723 4.0
480 4.0
352 3.0
854 3.0
807 3.0
775 3.0
826 2.0
533 2.0
326 2.0
607 2.0
865 1.0
584 1.0
