fieldid priority
873 16.0
879 12.0
878 9.0
812 8.0
232 8.0
233 8.0
281 8.0
356 8.0
408 8.0
485 8.0
536 8.0
611 8.0
659 8.0
703 8.0
725 8.0
763 8.0
210 8.0
870 8.0
876 8.0
865 8.0
837 8.0
587 7.0
256 7.0
875 7.0
306 7.0
331 7.0
382 7.0
433 7.0
458 7.0
511 7.0
561 7.0
826 7.0
744 7.0
780 7.0
682 7.0
857 7.0
797 7.0
635 7.0
848 7.0
872 5.0
257 5.0
811 4.0
874 4.0
856 4.0
871 3.0
869 3.0
764 2.0
877 2.0
849 1.0
