fieldid priority
873 14.0
725 8.0
764 8.0
233 8.0
408 8.0
434 8.0
459 8.0
485 8.0
537 8.0
659 8.0
682 8.0
704 8.0
744 8.0
745 8.0
210 8.0
837 8.0
848 8.0
857 8.0
865 8.0
875 8.0
871 8.0
812 7.0
562 7.0
257 7.0
281 7.0
306 7.0
332 7.0
357 7.0
382 7.0
511 7.0
870 7.0
587 7.0
797 7.0
611 7.0
636 7.0
838 7.0
826 7.0
780 7.0
612 6.0
876 6.0
874 4.0
763 4.0
879 4.0
872 3.0
878 3.0
781 1.0
